date,temperature_2m,relative_humidity_2m,rain,wind_speed_10m
2022-12-10 23:00:00+00:00,18.5585,53.0,0.0,5.771239
2022-12-11 00:00:00+00:00,18.258501,54.0,0.0,5.7599998
2022-12-11 01:00:00+00:00,17.9085,54.0,0.0,6.130579
2022-12-11 02:00:00+00:00,17.7085,56.0,0.0,6.12
2022-12-11 03:00:00+00:00,18.1085,57.0,0.0,6.12
2022-12-11 04:00:00+00:00,20.508501,52.0,0.0,7.5942073
2022-12-11 05:00:00+00:00,23.3085,46.0,0.0,10.390226
2022-12-11 06:00:00+00:00,25.508501,41.0,0.0,17.114204
2022-12-11 07:00:00+00:00,27.3085,37.0,0.0,18.218275
2022-12-11 08:00:00+00:00,28.4585,34.0,0.0,17.57744
2022-12-11 09:00:00+00:00,29.1585,33.0,0.0,15.856354
2022-12-11 10:00:00+00:00,29.3585,32.0,0.0,14.773164
2022-12-11 11:00:00+00:00,29.0585,32.0,0.0,15.30741
2022-12-11 12:00:00+00:00,28.0585,33.0,0.0,16.299694
2022-12-11 13:00:00+00:00,26.4585,37.0,0.0,15.7908325
2022-12-11 14:00:00+00:00,24.758501,44.0,0.0,12.984975
2022-12-11 15:00:00+00:00,23.3085,52.0,0.0,11.525623
2022-12-11 16:00:00+00:00,22.2085,57.0,0.0,11.246759
2022-12-11 17:00:00+00:00,21.4585,60.0,0.0,11.753876
2022-12-11 18:00:00+00:00,21.3085,58.0,0.0,11.792404
2022-12-11 19:00:00+00:00,20.8585,60.0,0.0,11.983188
2022-12-11 20:00:00+00:00,20.508501,62.0,0.0,11.983188
2022-12-11 21:00:00+00:00,20.2085,64.0,0.0,12.413477
2022-12-11 22:00:00+00:00,19.9585,65.0,0.0,12.43434
2022-12-11 23:00:00+00:00,19.6585,66.0,0.0,11.620809
2022-12-12 00:00:00+00:00,19.5585,62.0,0.0,10.041354
2022-12-12 01:00:00+00:00,19.3085,62.0,0.0,9.6932955
2022-12-12 02:00:00+00:00,19.0585,62.0,0.0,8.557102
2022-12-12 03:00:00+00:00,19.2085,61.0,0.0,8.049845
2022-12-12 04:00:00+00:00,20.8085,55.0,0.0,9.605998
2022-12-12 05:00:00+00:00,23.2085,47.0,0.0,12.904882
2022-12-12 06:00:00+00:00,25.3585,41.0,0.0,12.72283
2022-12-12 07:00:00+00:00,27.1085,36.0,0.0,14.081477
2022-12-12 08:00:00+00:00,28.3085,33.0,0.0,13.584932
2022-12-12 09:00:00+00:00,29.1085,30.0,0.0,12.7279215
2022-12-12 10:00:00+00:00,29.5585,28.0,0.0,12.594856
2022-12-12 11:00:00+00:00,29.508501,25.0,0.0,12.682018
2022-12-12 12:00:00+00:00,29.258501,26.0,0.0,7.6367526
2022-12-12 13:00:00+00:00,27.9085,29.0,0.0,5.0142193
2022-12-12 14:00:00+00:00,25.9585,39.0,0.0,4.3349743
2022-12-12 15:00:00+00:00,24.4585,45.0,0.0,3.2399998
2022-12-12 16:00:00+00:00,23.6585,47.0,0.0,2.9024127
2022-12-12 17:00:00+00:00,22.9585,49.0,0.0,2.9024127
2022-12-12 18:00:00+00:00,22.2085,53.0,0.0,3.219938
2022-12-12 19:00:00+00:00,21.1585,56.0,0.0,3.6179552
2022-12-12 20:00:00+00:00,20.1585,58.0,0.0,3.9763298
2022-12-12 21:00:00+00:00,19.4585,58.0,0.0,4.3349743
2022-12-12 22:00:00+00:00,19.008501,60.0,0.0,5.0911684
2022-12-12 23:00:00+00:00,18.8585,60.0,0.0,6.0347
2022-12-13 00:00:00+00:00,18.258501,64.0,0.0,5.937272
2022-12-13 01:00:00+00:00,18.258501,61.0,0.0,6.489992
2022-12-13 02:00:00+00:00,18.3085,60.0,0.0,7.42159
2022-12-13 03:00:00+00:00,19.1585,57.0,0.0,9.028754
2022-12-13 04:00:00+00:00,21.2085,53.0,0.0,12.7279215
2022-12-13 05:00:00+00:00,24.1085,36.0,0.0,19.376562
2022-12-13 06:00:00+00:00,26.008501,36.0,0.0,16.075521
2022-12-13 07:00:00+00:00,27.8085,29.0,0.0,18.218275
2022-12-13 08:00:00+00:00,28.9085,24.0,0.0,18.668005
2022-12-13 09:00:00+00:00,29.5585,22.0,0.0,19.107151
2022-12-13 10:00:00+00:00,29.6085,21.0,0.0,18.837324
2022-12-13 11:00:00+00:00,29.0585,21.0,0.0,18.335276
2022-12-13 12:00:00+00:00,27.9085,24.0,0.0,17.566378
2022-12-13 13:00:00+00:00,26.2085,28.0,0.0,14.512064
2022-12-13 14:00:00+00:00,24.6085,33.0,0.0,11.480557
2022-12-13 15:00:00+00:00,23.1585,38.0,0.0,10.233123
2022-12-13 16:00:00+00:00,22.0585,44.0,0.0,10.086427
2022-12-13 17:00:00+00:00,21.3085,48.0,0.0,9.585739
2022-12-13 18:00:00+00:00,21.0585,47.0,0.0,10.948973
2022-12-13 19:00:00+00:00,20.7085,50.0,0.0,11.119281
2022-12-13 20:00:00+00:00,20.4085,52.0,0.0,11.435313
2022-12-13 21:00:00+00:00,20.2085,54.0,0.0,11.923557
2022-12-13 22:00:00+00:00,19.9085,56.0,0.0,12.074766
2022-12-13 23:00:00+00:00,19.8085,57.0,0.0,12.24
2022-12-14 00:00:00+00:00,19.4585,59.0,0.0,10.315115
2022-12-14 01:00:00+00:00,19.258501,59.0,0.0,10.00256
2022-12-14 02:00:00+00:00,19.008501,59.0,0.0,9.19939
2022-12-14 03:00:00+00:00,19.2085,57.0,0.0,9.021574
2022-12-14 04:00:00+00:00,20.9085,50.0,0.0,10.315115
2022-12-14 05:00:00+00:00,23.508501,42.0,0.0,13.281023
2022-12-14 06:00:00+00:00,25.3085,35.0,0.0,16.199999
2022-12-14 07:00:00+00:00,27.2085,30.0,0.0,16.299694
2022-12-14 08:00:00+00:00,28.3585,26.0,0.0,15.30741
2022-12-14 09:00:00+00:00,29.0585,24.0,0.0,13.684735
2022-12-14 10:00:00+00:00,29.258501,24.0,0.0,12.4811535
2022-12-14 11:00:00+00:00,29.0585,24.0,0.0,11.525623
2022-12-14 12:00:00+00:00,28.7085,26.0,0.0,9.422101
2022-12-14 13:00:00+00:00,27.258501,29.0,0.0,7.2
2022-12-14 14:00:00+00:00,25.6585,34.0,0.0,5.95906
2022-12-14 15:00:00+00:00,24.258501,38.0,0.0,6.489992
2022-12-14 16:00:00+00:00,23.1585,42.0,0.0,5.815978
2022-12-14 17:00:00+00:00,22.1085,45.0,0.0,5.00128
2022-12-14 18:00:00+00:00,21.008501,48.0,0.0,4.1046314
2022-12-14 19:00:00+00:00,19.9085,52.0,0.0,4.072935
2022-12-14 20:00:00+00:00,18.9585,55.0,0.0,4.3349743
2022-12-14 21:00:00+00:00,18.2085,58.0,0.0,4.39436
2022-12-14 22:00:00+00:00,17.6085,59.0,0.0,4.829907
2022-12-14 23:00:00+00:00,17.1585,59.0,0.0,5.0142193
2022-12-15 00:00:00+00:00,16.5585,60.0,0.0,5.154415
2022-12-15 01:00:00+00:00,16.3085,59.0,0.0,5.4833565
2022-12-15 02:00:00+00:00,16.0585,58.0,0.0,5.3517847
2022-12-15 03:00:00+00:00,16.258501,56.0,0.0,5.2416787
2022-12-15 04:00:00+00:00,18.6085,49.0,0.0,5.2416787
2022-12-15 05:00:00+00:00,21.8585,37.0,0.0,5.154415
2022-12-15 06:00:00+00:00,25.1085,26.0,0.0,6.618519
2022-12-15 07:00:00+00:00,27.0585,22.0,0.0,7.2
2022-12-15 08:00:00+00:00,28.4085,20.0,0.0,7.145796
2022-12-15 09:00:00+00:00,29.1585,19.0,0.0,7.127636
2022-12-15 10:00:00+00:00,29.4585,18.0,0.0,6.8777895
2022-12-15 11:00:00+00:00,29.3585,18.0,0.0,6.1094027
2022-12-15 12:00:00+00:00,29.2085,20.0,0.0,4.1046314
2022-12-15 13:00:00+00:00,27.3085,26.0,0.0,4.3349743
2022-12-15 14:00:00+00:00,24.6585,40.0,0.0,5.0528407
2022-12-15 15:00:00+00:00,22.7085,52.0,0.0,4.2136917
2022-12-15 16:00:00+00:00,21.5585,59.0,0.0,2.3051248
2022-12-15 17:00:00+00:00,20.9585,59.0,0.0,2.7416782
2022-12-15 18:00:00+00:00,19.5585,70.0,0.0,3.319036
2022-12-15 19:00:00+00:00,18.758501,70.0,0.0,4.3349743
2022-12-15 20:00:00+00:00,17.6085,73.0,0.0,4.39436
2022-12-15 21:00:00+00:00,17.008501,74.0,0.0,4.6938257
2022-12-15 22:00:00+00:00,16.6085,75.0,0.0,4.3498964
2022-12-15 23:00:00+00:00,16.258501,75.0,0.0,4.1046314
2022-12-16 00:00:00+00:00,15.5085,81.0,0.0,4.452954
2022-12-16 01:00:00+00:00,15.0585,81.0,0.0,4.452954
2022-12-16 02:00:00+00:00,14.7085,81.0,0.0,4.379589
2022-12-16 03:00:00+00:00,14.9585,79.0,0.0,4.379589
2022-12-16 04:00:00+00:00,17.6085,69.0,0.0,3.671294
2022-12-16 05:00:00+00:00,21.5585,51.0,0.0,2.6208394
2022-12-16 06:00:00+00:00,24.9085,44.0,0.0,2.6208394
2022-12-16 07:00:00+00:00,26.9085,39.0,0.0,4.3349743
2022-12-16 08:00:00+00:00,28.4085,33.0,0.0,6.1094027
2022-12-16 09:00:00+00:00,29.4585,28.0,0.0,6.638072
2022-12-16 10:00:00+00:00,29.8585,25.0,0.0,6.6087217
2022-12-16 11:00:00+00:00,29.6085,22.0,0.0,6.830519
2022-12-16 12:00:00+00:00,28.4585,26.0,0.0,7.92
2022-12-16 13:00:00+00:00,25.7085,35.0,0.0,6.489992
2022-12-16 14:00:00+00:00,23.1585,48.0,0.0,5.0528407
2022-12-16 15:00:00+00:00,21.4585,57.0,0.0,3.7585104
2022-12-16 16:00:00+00:00,20.2085,62.0,0.0,3.319036
2022-12-16 17:00:00+00:00,19.0585,64.0,0.0,3.396233
2022-12-16 18:00:00+00:00,17.3085,82.0,0.0,4.32
2022-12-16 19:00:00+00:00,15.908501,84.0,0.0,4.6938252
2022-12-16 20:00:00+00:00,15.0585,84.0,0.0,4.3349743
2022-12-16 21:00:00+00:00,14.6085005,83.0,0.0,4.3349743
2022-12-16 22:00:00+00:00,14.3085,81.0,0.0,4.32
2022-12-16 23:00:00+00:00,13.8085,80.0,0.0,4.32
2022-12-17 00:00:00+00:00,13.3585005,84.0,0.0,4.32
2022-12-17 01:00:00+00:00,12.9585,82.0,0.0,3.9763298
2022-12-17 02:00:00+00:00,12.7085,81.0,0.0,4.0249224
2022-12-17 03:00:00+00:00,12.908501,79.0,0.0,3.671294
2022-12-17 04:00:00+00:00,15.8085,68.0,0.0,3.671294
2022-12-17 05:00:00+00:00,20.8085,45.0,0.0,4.0249224
2022-12-17 06:00:00+00:00,24.2085,33.0,0.0,3.6
2022-12-17 07:00:00+00:00,26.6585,28.0,0.0,4.198285
2022-12-17 08:00:00+00:00,28.3585,23.0,0.0,5.0911684
2022-12-17 09:00:00+00:00,29.508501,20.0,0.0,4.6938257
2022-12-17 10:00:00+00:00,30.0585,20.0,0.0,4.1046314
2022-12-17 11:00:00+00:00,29.7085,23.0,0.0,5.634891
2022-12-17 12:00:00+00:00,27.508501,43.0,0.0,9.449572
2022-12-17 13:00:00+00:00,25.6085,54.0,0.0,8.0899935
2022-12-17 14:00:00+00:00,24.0585,61.0,0.0,5.815978
2022-12-17 15:00:00+00:00,22.758501,66.0,0.0,3.96
2022-12-17 16:00:00+00:00,21.758501,69.0,0.0,2.8116899
2022-12-17 17:00:00+00:00,20.758501,72.0,0.0,2.9024127
2022-12-17 18:00:00+00:00,19.5585,78.0,0.0,3.6179552
2022-12-17 19:00:00+00:00,18.3585,81.0,0.0,3.9763298
2022-12-17 20:00:00+00:00,17.6085,80.0,0.0,3.9763298
2022-12-17 21:00:00+00:00,17.2085,79.0,0.0,3.9763298
2022-12-17 22:00:00+00:00,16.9085,77.0,0.0,3.9763298
2022-12-17 23:00:00+00:00,16.6085,77.0,0.0,4.32
2022-12-18 00:00:00+00:00,15.908501,79.0,0.0,3.96
2022-12-18 01:00:00+00:00,15.7585,77.0,0.0,3.9763298
2022-12-18 02:00:00+00:00,16.0085,73.0,0.0,3.6179552
2022-12-18 03:00:00+00:00,16.6585,68.0,0.0,3.6179552
2022-12-18 04:00:00+00:00,19.3085,57.0,0.0,2.9024127
2022-12-18 05:00:00+00:00,22.1585,42.0,0.0,2.968636
2022-12-18 06:00:00+00:00,24.6085,33.0,0.0,3.0758414
2022-12-18 07:00:00+00:00,27.3585,25.0,0.0,3.219938
2022-12-18 08:00:00+00:00,29.008501,21.0,0.0,5.4477882
2022-12-18 09:00:00+00:00,29.8585,20.0,0.0,7.42159
2022-12-18 10:00:00+00:00,30.3085,20.0,0.0,9.346143
2022-12-18 11:00:00+00:00,29.8585,19.0,0.0,10.8955765
2022-12-18 12:00:00+00:00,28.4085,28.0,0.0,8.825508
2022-12-18 13:00:00+00:00,26.258501,37.0,0.0,7.172949
2022-12-18 14:00:00+00:00,24.2085,50.0,0.0,5.506941
2022-12-18 15:00:00+00:00,22.7085,58.0,0.0,4.32
2022-12-18 16:00:00+00:00,21.5585,63.0,0.0,3.8773184
2022-12-18 17:00:00+00:00,20.6585,65.0,0.0,3.8268526
2022-12-18 18:00:00+00:00,19.258501,81.0,0.0,4.0249224
2022-12-18 19:00:00+00:00,18.3085,84.0,0.0,4.32
2022-12-18 20:00:00+00:00,17.258501,87.0,0.0,4.379589
2022-12-18 21:00:00+00:00,16.7085,86.0,0.0,4.3349743
2022-12-18 22:00:00+00:00,16.3585,85.0,0.0,3.9763298
2022-12-18 23:00:00+00:00,16.0585,84.0,0.0,3.671294
2022-12-19 00:00:00+00:00,15.658501,91.0,0.0,4.3349743
2022-12-19 01:00:00+00:00,15.2085,92.0,0.0,3.96
2022-12-19 02:00:00+00:00,14.8085,94.0,0.0,3.9763298
2022-12-19 03:00:00+00:00,15.1085005,90.0,0.0,3.9763298
2022-12-19 04:00:00+00:00,17.4585,76.0,0.0,3.9763298
2022-12-19 05:00:00+00:00,20.8585,52.0,0.0,5.2416787
2022-12-19 06:00:00+00:00,23.758501,44.0,0.0,5.1919937
2022-12-19 07:00:00+00:00,26.2085,34.0,0.0,5.1919937
2022-12-19 08:00:00+00:00,27.9085,28.0,0.0,5.0528407
2022-12-19 09:00:00+00:00,28.758501,25.0,0.0,3.8773184
2022-12-19 10:00:00+00:00,29.008501,24.0,0.0,2.4149535
2022-12-19 11:00:00+00:00,28.7085,26.0,0.0,4.2136917
2022-12-19 12:00:00+00:00,27.8085,32.0,0.0,9.178235
2022-12-19 13:00:00+00:00,25.3085,45.0,0.0,9.0
2022-12-19 14:00:00+00:00,23.6585,50.0,0.0,5.95906
2022-12-19 15:00:00+00:00,22.6085,55.0,0.0,1.835647
2022-12-19 16:00:00+00:00,21.8085,58.0,0.0,3.8939953
2022-12-19 17:00:00+00:00,20.3085,67.0,0.0,4.8433046
2022-12-19 18:00:00+00:00,18.7085,76.0,0.0,4.8965297
2022-12-19 19:00:00+00:00,17.9085,77.0,0.0,4.510787
2022-12-19 20:00:00+00:00,17.2085,76.0,0.0,4.0249224
2022-12-19 21:00:00+00:00,15.8085,80.0,0.0,4.452954
2022-12-19 22:00:00+00:00,15.2085,80.0,0.0,4.1046314
2022-12-19 23:00:00+00:00,14.7585,81.0,0.0,4.510787
2022-12-20 00:00:00+00:00,16.1085,76.0,0.0,3.96
2022-12-20 01:00:00+00:00,15.908501,76.0,0.0,4.0249224
2022-12-20 02:00:00+00:00,15.7085,75.0,0.0,2.9024127
2022-12-20 03:00:00+00:00,15.908501,70.0,0.0,5.4833565
2022-12-20 04:00:00+00:00,18.4585,52.0,0.0,5.95906
2022-12-20 05:00:00+00:00,21.2085,33.0,0.0,9.107359
2022-12-20 06:00:00+00:00,23.9085,27.0,0.0,8.905908
2022-12-20 07:00:00+00:00,25.9585,23.0,0.0,9.605998
2022-12-20 08:00:00+00:00,27.3085,20.0,0.0,7.771331
2022-12-20 09:00:00+00:00,28.0585,18.0,0.0,6.792466
2022-12-20 10:00:00+00:00,28.1585,17.0,0.0,7.7043357
2022-12-20 11:00:00+00:00,27.8085,16.0,0.0,9.178235
2022-12-20 12:00:00+00:00,26.8085,19.0,0.0,9.47012
2022-12-20 13:00:00+00:00,24.6585,25.0,0.0,6.9899354
2022-12-20 14:00:00+00:00,22.508501,34.0,0.0,5.0142193
2022-12-20 15:00:00+00:00,21.008501,41.0,0.0,4.3498964
2022-12-20 16:00:00+00:00,20.1585,46.0,0.0,2.8116899
2022-12-20 17:00:00+00:00,19.1085,50.0,0.0,4.8433046
2022-12-20 18:00:00+00:00,17.9585,53.0,0.0,5.00128
2022-12-20 19:00:00+00:00,17.5585,47.0,0.0,5.154415
2022-12-20 20:00:00+00:00,17.3085,49.0,0.0,3.671294
2022-12-20 21:00:00+00:00,17.008501,57.0,0.0,3.6179552
2022-12-20 22:00:00+00:00,16.4085,64.0,0.0,4.452954
2022-12-20 23:00:00+00:00,15.7085,70.0,0.0,4.896529
2022-12-21 00:00:00+00:00,15.5585,71.0,0.0,5.8603754
2022-12-21 01:00:00+00:00,15.3085,72.0,0.0,5.8048253
2022-12-21 02:00:00+00:00,15.1085005,72.0,0.0,5.0528407
2022-12-21 03:00:00+00:00,15.1085005,72.0,0.0,4.73506
2022-12-21 04:00:00+00:00,17.258501,63.0,0.0,4.73506
2022-12-21 05:00:00+00:00,20.4585,48.0,0.0,5.8048253
2022-12-21 06:00:00+00:00,22.8585,32.0,0.0,6.638072
2022-12-21 07:00:00+00:00,25.0585,26.0,0.0,6.28713
2022-12-21 08:00:00+00:00,26.3585,21.0,0.0,5.0142193
2022-12-21 09:00:00+00:00,27.1085,20.0,0.0,3.671294
2022-12-21 10:00:00+00:00,27.3085,18.0,0.0,3.396233
2022-12-21 11:00:00+00:00,27.1085,18.0,0.0,3.7064266
2022-12-21 12:00:00+00:00,26.4585,25.0,0.0,7.8954163
2022-12-21 13:00:00+00:00,24.8585,33.0,0.0,9.178235
2022-12-21 14:00:00+00:00,22.9085,46.0,0.0,9.3876505
2022-12-21 15:00:00+00:00,21.8085,51.0,0.0,5.1165614
2022-12-21 16:00:00+00:00,20.508501,53.0,0.0,5.3999996
2022-12-21 17:00:00+00:00,19.7085,52.0,0.0,4.39436
2022-12-21 18:00:00+00:00,19.2085,47.0,0.0,4.6938257
2022-12-21 19:00:00+00:00,18.3585,50.0,0.0,4.3498964
2022-12-21 20:00:00+00:00,17.508501,53.0,0.0,4.510787
2022-12-21 21:00:00+00:00,16.508501,57.0,0.0,4.2136917
2022-12-21 22:00:00+00:00,15.658501,61.0,0.0,3.8773184
2022-12-21 23:00:00+00:00,15.1085005,63.0,0.0,4.0249224
2022-12-22 00:00:00+00:00,14.2585,60.0,0.0,4.829907
2022-12-22 01:00:00+00:00,13.8585005,58.0,0.0,5.154415
2022-12-22 02:00:00+00:00,13.6085005,54.0,0.0,5.3517847
2022-12-22 03:00:00+00:00,13.7085,52.0,0.0,5.0911684
2022-12-22 04:00:00+00:00,15.908501,46.0,0.0,5.04
2022-12-22 05:00:00+00:00,19.3085,34.0,0.0,5.04
2022-12-22 06:00:00+00:00,22.8585,26.0,0.0,5.154415
2022-12-22 07:00:00+00:00,24.9085,22.0,0.0,5.4833565
2022-12-22 08:00:00+00:00,26.008501,19.0,0.0,4.6938252
2022-12-22 09:00:00+00:00,26.6085,17.0,0.0,4.802999
2022-12-22 10:00:00+00:00,26.758501,16.0,0.0,4.1046314
2022-12-22 11:00:00+00:00,26.6585,15.0,0.0,4.5820518
2022-12-22 12:00:00+00:00,26.008501,17.0,0.0,10.239453
2022-12-22 13:00:00+00:00,24.258501,26.0,0.0,11.090103
2022-12-22 14:00:00+00:00,22.3085,38.0,0.0,8.905908
2022-12-22 15:00:00+00:00,21.1085,43.0,0.0,6.489992
2022-12-22 16:00:00+00:00,20.008501,49.0,0.0,5.4833565
2022-12-22 17:00:00+00:00,19.1085,55.0,0.0,4.8433046
2022-12-22 18:00:00+00:00,16.9585,62.0,0.0,5.0911684
2022-12-22 19:00:00+00:00,16.6085,58.0,0.0,5.0911684
2022-12-22 20:00:00+00:00,16.6085,51.0,0.0,4.5820518
2022-12-22 21:00:00+00:00,16.3585,50.0,0.0,4.198285
2022-12-22 22:00:00+00:00,15.8585005,52.0,0.0,3.7585104
2022-12-22 23:00:00+00:00,15.0085,57.0,0.0,4.3349743
2022-12-23 00:00:00+00:00,14.5085,66.0,0.0,4.3498964
2022-12-23 01:00:00+00:00,14.158501,65.0,0.0,4.1046314
2022-12-23 02:00:00+00:00,13.7085,65.0,0.0,4.0249224
2022-12-23 03:00:00+00:00,13.5085,66.0,0.0,3.96
2022-12-23 04:00:00+00:00,15.5585,58.0,0.0,4.379589
2022-12-23 05:00:00+00:00,19.9585,41.0,0.0,5.4833565
2022-12-23 06:00:00+00:00,22.758501,26.0,0.0,8.4963045
2022-12-23 07:00:00+00:00,24.5585,16.0,0.0,11.246759
2022-12-23 08:00:00+00:00,25.7085,13.0,0.0,11.988594
2022-12-23 09:00:00+00:00,26.258501,12.0,0.0,11.525623
2022-12-23 10:00:00+00:00,26.3585,12.0,0.0,10.495713
2022-12-23 11:00:00+00:00,25.9585,13.0,0.0,10.028439
2022-12-23 12:00:00+00:00,25.3585,19.0,0.0,9.726665
2022-12-23 13:00:00+00:00,23.5585,26.0,0.0,8.28
2022-12-23 14:00:00+00:00,21.7085,35.0,0.0,6.130579
2022-12-23 15:00:00+00:00,20.2085,44.0,0.0,5.2416787
2022-12-23 16:00:00+00:00,19.008501,50.0,0.0,4.6102495
2022-12-23 17:00:00+00:00,18.1085,54.0,0.0,3.396233
2022-12-23 18:00:00+00:00,16.8585,57.0,0.0,4.379589
2022-12-23 19:00:00+00:00,15.7585,60.0,0.0,4.379589
2022-12-23 20:00:00+00:00,14.7085,62.0,0.0,4.379589
2022-12-23 21:00:00+00:00,14.2585,63.0,0.0,4.2136917
2022-12-23 22:00:00+00:00,14.0085,61.0,0.0,4.2136917
2022-12-23 23:00:00+00:00,14.2085,59.0,0.0,4.5536795
2022-12-24 00:00:00+00:00,13.9585,68.0,0.0,4.896529
2022-12-24 01:00:00+00:00,13.6085005,65.0,0.0,5.1544156
2022-12-24 02:00:00+00:00,13.158501,65.0,0.0,5.0528407
2022-12-24 03:00:00+00:00,13.1085005,62.0,0.0,4.73506
2022-12-24 04:00:00+00:00,15.2585,54.0,0.0,4.452954
2022-12-24 05:00:00+00:00,18.7085,39.0,0.0,4.510787
2022-12-24 06:00:00+00:00,22.0585,25.0,0.0,7.5685663
2022-12-24 07:00:00+00:00,23.9085,32.0,0.0,9.36
2022-12-24 08:00:00+00:00,24.9585,33.0,0.0,9.114471
2022-12-24 09:00:00+00:00,25.5585,31.0,0.0,9.0
2022-12-24 10:00:00+00:00,25.758501,29.0,0.0,9.0
2022-12-24 11:00:00+00:00,25.5585,29.0,0.0,8.4042845
2022-12-24 12:00:00+00:00,25.0585,32.0,0.0,3.8773184
2022-12-24 13:00:00+00:00,23.7085,38.0,0.0,4.1046314
2022-12-24 14:00:00+00:00,21.6585,52.0,0.0,4.452954
2022-12-24 15:00:00+00:00,20.4585,59.0,0.0,2.2768397
2022-12-24 16:00:00+00:00,19.6085,61.0,0.0,3.4152596
2022-12-24 17:00:00+00:00,18.5585,61.0,0.0,4.1046314
2022-12-24 18:00:00+00:00,17.2085,64.0,0.0,4.1046314
2022-12-24 19:00:00+00:00,16.508501,58.0,0.0,4.2136917
2022-12-24 20:00:00+00:00,16.258501,55.0,0.0,4.6938257
2022-12-24 21:00:00+00:00,16.1585,55.0,0.0,4.6938257
2022-12-24 22:00:00+00:00,16.0585,56.0,0.0,4.510787
2022-12-24 23:00:00+00:00,15.658501,58.0,0.0,4.6800003
2022-12-25 00:00:00+00:00,15.0085,62.0,0.0,5.00128
2022-12-25 01:00:00+00:00,14.658501,63.0,0.0,4.829907
2022-12-25 02:00:00+00:00,14.408501,64.0,0.0,4.8965297
2022-12-25 03:00:00+00:00,14.5585,64.0,0.0,4.6938257
2022-12-25 04:00:00+00:00,16.5585,57.0,0.0,4.8433046
2022-12-25 05:00:00+00:00,19.4085,49.0,0.0,4.802999
2022-12-25 06:00:00+00:00,21.5585,42.0,0.0,5.5887027
2022-12-25 07:00:00+00:00,23.1085,38.0,0.0,6.130579
2022-12-25 08:00:00+00:00,24.1085,34.0,0.0,3.4152596
2022-12-25 09:00:00+00:00,24.8085,33.0,0.0,2.3051248
2022-12-25 10:00:00+00:00,25.1085,32.0,0.0,2.9024127
2022-12-25 11:00:00+00:00,24.9585,33.0,0.0,6.489992
2022-12-25 12:00:00+00:00,23.8085,41.0,0.0,11.808878
2022-12-25 13:00:00+00:00,22.0585,51.0,0.0,11.753877
2022-12-25 14:00:00+00:00,20.758501,61.0,0.0,7.771331
2022-12-25 15:00:00+00:00,19.758501,68.0,0.0,4.73506
2022-12-25 16:00:00+00:00,18.8085,74.0,0.0,4.6102495
2022-12-25 17:00:00+00:00,17.8585,79.0,0.0,4.2136917
2022-12-25 18:00:00+00:00,16.5585,83.0,0.0,4.510787
2022-12-25 19:00:00+00:00,15.658501,86.0,0.0,4.6938257
2022-12-25 20:00:00+00:00,15.6085005,82.0,0.0,4.8965297
2022-12-25 21:00:00+00:00,15.5085,80.0,0.0,5.1165614
2022-12-25 22:00:00+00:00,15.158501,80.0,0.0,5.3999996
2022-12-25 23:00:00+00:00,14.8085,80.0,0.0,5.1165614
2022-12-26 00:00:00+00:00,14.2085,73.0,0.0,4.6102495
2022-12-26 01:00:00+00:00,14.1085005,73.0,0.0,4.6102495
2022-12-26 02:00:00+00:00,14.0085,74.0,0.0,4.8965297
2022-12-26 03:00:00+00:00,14.158501,71.0,0.0,5.3999996
2022-12-26 04:00:00+00:00,16.2085,59.0,0.0,5.3517847
2022-12-26 05:00:00+00:00,18.7085,49.0,0.0,6.130579
2022-12-26 06:00:00+00:00,21.008501,45.0,0.0,9.3876505
2022-12-26 07:00:00+00:00,22.5585,45.0,0.0,10.464798
2022-12-26 08:00:00+00:00,23.508501,46.0,0.0,8.759178
2022-12-26 09:00:00+00:00,24.2085,45.0,0.0,6.28713
2022-12-26 10:00:00+00:00,24.8085,43.0,0.0,5.4833565
2022-12-26 11:00:00+00:00,24.9085,42.0,0.0,4.5536795
2022-12-26 12:00:00+00:00,24.7085,42.0,0.0,2.8116899
2022-12-26 13:00:00+00:00,23.758501,46.0,0.0,4.0249224
2022-12-26 14:00:00+00:00,22.1085,56.0,0.0,4.0249224
2022-12-26 15:00:00+00:00,21.1585,63.0,0.0,1.484318
2022-12-26 16:00:00+00:00,20.4585,65.0,0.0,3.6179552
2022-12-26 17:00:00+00:00,18.9085,66.0,0.0,5.0911684
2022-12-26 18:00:00+00:00,17.6585,59.0,0.0,5.991594
2022-12-26 19:00:00+00:00,16.9085,63.0,0.0,5.6233797
2022-12-26 20:00:00+00:00,16.2085,66.0,0.0,4.829907
2022-12-26 21:00:00+00:00,15.658501,69.0,0.0,5.0142193
2022-12-26 22:00:00+00:00,15.2085,71.0,0.0,4.6800003
2022-12-26 23:00:00+00:00,15.0085,73.0,0.0,4.3349743
2022-12-27 00:00:00+00:00,14.7585,71.0,0.0,4.5820518
2022-12-27 01:00:00+00:00,14.5585,72.0,0.0,4.5820518
2022-12-27 02:00:00+00:00,14.3085,73.0,0.0,5.0911684
2022-12-27 03:00:00+00:00,14.2585,74.0,0.0,5.0911684
2022-12-27 04:00:00+00:00,16.258501,63.0,0.0,5.6233797
2022-12-27 05:00:00+00:00,18.9085,52.0,0.0,7.10031
2022-12-27 06:00:00+00:00,21.2085,42.0,0.0,9.360001
2022-12-27 07:00:00+00:00,23.0585,39.0,0.0,8.427383
2022-12-27 08:00:00+00:00,24.4585,36.0,0.0,7.342588
